1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,51,52,53,54,55,56
20.5,20.5,18.74898911,20.43898773,23.5,159.3511047,17.50149727,18.41832733,28.80632401,72.58892059,26.33501053,84.43837738,178.25,17.75,24.5,27.68663406,24.65674591,28.37722778,20.64570808,20.64570808,20.74901009,24.29540825,22.75,20.46706581,213.7555542,18.75,19.25,14.36955547,28.49370575,14,12.6626749,10.25,31.66900063,12.19849968,20,43.45149994,34.36194611,38.12348175,16.25,21.4030304,17.1239872,24.25,19.51047897,240.8185425,22.75,22.25,32,76.45606232,22.28947449,18,16.75,-1.75,42.57584763,22.80210495
20.5,20.5,18.50594139,19.73103714,23.5,159.6014862,16.75303078,18.46169281,28.69361305,74.38723755,26.41386223,86.16348267,178.2780609,17.84287071,24.5,27.68787575,24.59381294,28.12674713,20.77878761,20.77878761,21.49851418,24.20100975,23.29341316,20.2872982,17.75,18.75,19.37171745,14.26964855,28.42710114,14,12.75,10.25,31.75,12.25,20.10029984,43.4519043,34.72475433,38.43564224,15.25,21.63339996,16.75,24.07638931,19.99949646,50.78853607,22.69158363,22.08030319,31.89221573,76.70594025,22.35523796,17.75,16.80757523,-2,42.89818573,22.80321312
20.56944466,20.56944466,18.75,20,23.4553566,159.8515015,17.25,18.92178154,28.30393219,76.18556213,26.5,87.68006134,178.5,18.09306908,24.5,27.33734894,24.5,27.74294281,21.67425728,21.67425728,21.00199509,25,22.87751961,20.59713936,17.57983971,18.47023773,19.56584167,14.16974163,28.36049652,14,12.58632755,10.25,31.75,12.19910145,20,42.95249939,34.63827515,37.93526077,15.58882236,21.5189991,16.41966057,23.92465019,19.74604034,51.69810486,23.11477089,22.33069229,31.93181801,76.94011688,22.5,17.39040375,17.25,-1.75,42.82390976,22.75
20.75,20.75,18.5,19.97817421,23.5,160.25,17.25,18.36826324,28.5,77.98387909,26.5,89.18386841,178.2772827,18.59318542,24.5,27.21980286,25.06584167,28.12080956,21.04599953,21.04599953,21.75247574,24.39900017,21.75,20.30838394,17.57474709,19.11055756,19.06487083,14.06983471,28.29389191,14,12.66399956,10.25,31.5,12.19960117,20,42.64128113,34.36345291,37.8125,15.79183483,21.23434258,16.70665359,23.80566788,18.75598717,51.03030396,23,21.66866302,31.89406013,76.70243073,22.43787956,17.67970276,17.11653328,-1.961805582,43.02694702,22.94639206
20.68273163,20.68273163,19.49554443,19.52000046,23.29518127,160.3500061,17.25,18.92641068,28.89121819,79.67262268,26.4123764,90.68058014,178.5,19,24.5,27.47044182,24.53842354,27.8782444,20.75,20.75,20.74900246,24.69736862,22.54191589,20.65322495,17.36584091,18.96717262,19.19736862,14.15171337,28.76355362,14,12.58549976,10.25,31.98795128,12.25,19.75,42.95349884,34.47772217,38.25,15.95742607,21.5,17.5,24.5945549,20.24703026,51.2728157,22.43972397,21.90826607,32.14371109,77.10148621,22.39603996,17.67963982,16.92763138,-1.75,42.89415359,23
20.5,20.5,19.00149727,19.97925186,23.45386887,160.6000061,17.24308395,18.46245003,28.69797897,81.42284393,26.5,91.70039368,178.5,19.59158325,24.41815567,26.88805199,24.02024269,27.74040413,20.92326736,20.92326736,21,24.59901047,23.42137146,19.9460392,18.21157646,18.75,19,14.34930801,28.84059334,14,12.5,10.25,31.42623711,12.20059872,19.84799957,43.29650116,34.47645187,38.31337357,15.83582878,21.39970016,16.83782387,23.65369225,18.75148201,51.46556854,22.86776352,21.75,32.10425186,77.35179901,22.60458183,17.59090996,17.37722778,-1.75,42.85474396,22.80555534
20.56749916,20.56749916,18.75395203,20.47668648,23.45491028,160.75,17.49550819,18.32584763,28.94713402,82.81237793,26.5,93.20290375,178.5257874,20,24.5,27.02877045,24.09059334,27.63019753,21.25,21.25,21.00792122,24.6989994,21.87154198,20.8057766,18.25,18.2181282,19.98652649,14.30339336,28.8426857,14,12.75,10.25,31.57500076,12,20,41.9336319,33.72991943,38.25757599,15.75,21.7368412,17,23.92222214,19.99950027,50.99141312,23.38080788,22.07983971,32,77.15000153,22.44331932,17.18132401,17.0598793,-1.75,43.10429001,22.75
20.5,20.5,19,19.29299927,23.296278,161,17.25909042,19.03528214,28.6060009,84.20833588,26.5,94.67605591,178.5,20.77012062,24.5,28.25,24.40918159,28.11077881,21.26969719,21.26969719,21.74750519,24.8898983,22.91916084,20.75,18,18.85735893,19.20110893,14.25,28.33032036,14,12.58399963,10.07135773,31.83885574,12.25,20,42.63650131,34.13492203,38.31138611,16,21,17.25,24.17079163,19.75,51.23962402,22.81138611,22.25,32.06437302,77.05000305,22.5,17.88844681,17.31098747,-1.963855386,42.64141464,23
20.68366241,20.68366241,19.25,19.25,23.45198059,161.0984955,17.2276783,19.5,28.55090714,85.3542099,26.5,95.92112732,178.5231323,22.88069344,24.5803566,27.72389603,24.58903503,28.02419281,21.07855797,21.07855797,20.76008034,24.40247536,22.15151596,20.90039444,17.96307373,18.53613853,18.56881142,14.29901028,29.0876236,14.21656704,12.66650009,10.25,31.25,12.25,19.9034996,43.02500153,34.52054214,38.25,15.70858288,21.61826324,16.59181595,24,19.50199509,51.5199585,23.44870567,21.8445549,32.35303116,77.29940033,22.75,18.04999924,16.68712807,-1.784638524,42.64257431,22.94246101
20.5,20.5,18.25594139,19.75,23.25,161.5968933,17.48203659,19.32271004,28.55148506,86.66046143,26.5,96.94989777,178.75,26.04108238,24.5,27.7772274,24.42757988,28,21.17300034,21.17300034,20.50592804,24.90200043,22.67193604,20.5,17.38709641,18.5,19.29681206,14.5,28.16032028,14,12.5,10.25,30.9829998,12.20259476,20.09600067,42.45550156,34.25,38.25,15.25,21.86995888,17.25,23.98835945,19.50151253,52.21717072,23.06098747,22.34331322,32.25,77.34817505,22.79797935,17.5,17.06137657,-1.964285731,42.53592682,23
20.56425667,20.56425667,19.25149727,20.20409203,23.25,161.8470306,17.5,19.31754112,28.75,87.8080368,26.40958405,98.19768524,178.5235443,29.61971855,24.5,27.0529995,24.75,27.88097572,20.90656471,20.90656471,20.76197624,24.80870438,22.32868576,19.89835167,17.28514862,18.35555649,18.81919098,14.10080624,28.83182716,14,12.5,10.25,31.38855362,12.04690647,19.90449905,42.95600128,34.3834343,38,15.66980171,21.62079239,17.54900932,23.58861351,19.75,51.00841522,23.25,22,32.14670563,77.65148163,22.6009903,17.86427116,17.37550545,-1.75,41.98434448,22.94215202
20.5,20.5,18.75151253,20.22626305,23.45049477,162.0970001,17.98118782,20.03458405,28.75,89.35270691,26.5,99.19444275,179,32.78168488,24.5,27.52459908,24.41313171,28.14768219,20.31746101,20.31746101,21.24545479,24.90396118,22.82358932,20.5,17.356287,19.35544586,18.92920876,14.14801979,29.08465385,14,12.75,10.25,31.0678215,12.25,19.75,42.5870018,33.88376617,38.5,16.09031868,21.24003983,16.95259476,24.3296814,19.50498962,51.5,23.43824768,22,32.25757599,77.40119934,22.25,17.1189518,17.12772369,-1.783199191,42.639328,22.80902863
20.5,20.5,18.25494003,19.47376251,23.25,162.3453827,17.74251556,19.60607529,27.79990196,90.30332184,26.5,100.4216843,179,35.69338608,24.32900047,27.5,24.82539749,27.63316917,21.40699959,21.40699959,20.75741196,24.6534996,22.5,21,18.15171432,18.71215057,18.61127663,13.60129738,28.66833687,14,12.5,10.25,31.75,12.25,19.84449959,42.70700073,33.9854126,38.19332123,15.71262646,21.26411247,17.15384674,24.00757599,19.74696922,51.5,22.68787956,22,32.1955452,77.25,22.90081024,18.11857796,17.24850273,-1.75,42.63972092,22.80811691
20.43724823,20.43724823,18.25597572,20.42514992,23.25,162.3455505,18.22166061,20.46723747,28.94920349,91.55357361,26.5,101.6955643,179,38.185112,24.5,27.02504921,24.89870262,28.23505974,21.59109306,21.59109306,21.24451065,24.56072807,22.75,20.75,17.75,18.18699646,18.75,14.20505047,28.5,14,12.58133698,10.32435131,31.43373489,12.25,19.90568924,42.83499908,34.35346603,37.86584091,15.75,21.4955616,16.85000038,24.5,19.50592804,51.00691605,23.12227631,22.67560768,32.25,77.09703064,22.75,17.3163681,17.43636322,-1.75,43.11464691,23
20.5,20.5,18.74697495,19.92424202,23.25,162.8455048,17.02976227,19.7163372,28.54838753,92.95240784,26.34118271,103.1636887,179,40.43564224,24.5,27.27309227,24.25,28.25,21.16304398,21.16304398,21.0060482,24.6554451,22.53528214,20.5128212,17.75,18.89575005,18.5,14.10346508,28.66584206,14.25,12.66950035,10.25,31.43452454,12.04491043,19.75,42.83200073,33.89679337,37.61676788,15.75,21.61526871,16.79890251,24,19.25399208,51.75,24,21.57524681,31.89969826,77.1946106,22.15119743,17.32006073,17.36930656,-1.968309879,43,22.93948364
20.5,20.5,19,20.25,23.25,163,17.5,19.75,28.84802055,93.79878998,26.25,104.2224426,179.0213318,42.84869766,24.5,27.47524834,24.75,27.63488197,20.82983971,20.82983971,20.51778603,24.65500069,22.32297897,20.39870262,18,18.20958138,18.570858,14,28.41733551,14.25,12.5,10.25,31.15831757,12.25,19.90668678,42.70849991,34.14235306,38.38787842,15.89242458,21.24646378,17.15101051,23.91161537,19.74596024,51.75,24.87298393,21.80139732,32.15000153,77.59513855,22.20606041,17.31435585,17.25,-1.75,42.59181595,22.75
20.25,20.25,18.51197624,19.69710541,23.25,163.0940552,17.72424316,19.53125,28.54930305,94.84999847,26.5,105.8853149,179.25,45.09205246,24.5,27.42935944,24.5,27.75,21.08838463,21.08838463,21.25697136,24.68522263,22.46357346,20.75,18,18.75,18.92813683,13.60383034,28.57997894,14,12.5795002,10,31.40662575,12.25,19.75,42.91799927,34.73908615,37.80643463,15.46287155,21.75,17.14702988,24.16732597,19.74257469,50.76633835,25,22.25,32.05239487,77.5,22.75,17.75,17.73886681,-1.78206408,43.11767578,22.8108654
20.25,20.25,18.49546432,19.80353546,23,163.4060059,17.51188087,19.96788597,28.859375,95.94940186,26.5,106.6894836,179.25,47.17984009,24.5,27.29408836,24.58400726,28.34406471,21.25,21.25,21.24242401,24.40693092,21.91884995,20.64653397,17.31487083,18.54446602,18.57326698,13.6450491,28.75,14,12.67065907,10,31.25,12.25,19.84231567,42.87850189,34.35771561,37.69311523,15.56536961,21.61826324,17.19960022,24.50299454,20.22804451,51.2609787,25.06424332,22.67623711,32.65151596,77.59600067,22.75,17.62525177,17.43316841,-1.75,42.61660004,23
20.25,20.25,19.25,19.77920723,23.25,163.25,17.74002075,19.28243446,28.75,96.84809113,26.5,107.6918869,179.25,49.34400177,24.5,27.20346451,24.91534615,28.11435699,20.83133698,20.83133698,21.49009895,23.93662643,23.25,19.85259056,17.58921432,18.66317368,18.96706581,13.70758438,28.25,14,12.5,10,31.28406906,12.25,19.90850067,42.75,34.24144745,37.94585037,15,21.75100899,17.69888687,24.33366966,19.25,50.75505066,25.26008034,21.89770508,32.30297089,77.09444427,22.40384674,16.93824196,16.81536865,-1.75,42.5,22.81074333
20.05985832,20.05985832,18.99451065,19.33233452,23.25,163.5,17.51010132,19.77973747,28.7978096,97.69702911,26.4054451,108.6896362,179.25,51.58601761,24.5,27.52204323,24.41966057,27.26992035,20.91767693,20.91767693,20.74153328,24.18346786,21.81986046,20.68850899,17.75,18.54697037,19,13.78888893,29.07730865,14,12.5,9.75,31.5,12.25,19.75,42.07984161,34.12920761,37.805336,15.32114601,21.874506,18.69702911,24.5,19.23217773,51.25,25.31683159,22.57135582,32.05139542,77.59424591,22.55693054,17.68662643,17.06666756,-2,42.26716995,23
20.25,20.25,18.7439518,19.4435482,23.05346489,163.8424988,17.98710251,19.5,29.04536247,98.84819794,26.40600014,109.6865082,179.4828949,53.42326736,24.42524719,27.2705822,24.58282852,27.95362854,21.16584206,21.16584206,20.78427505,24.25,22.81451607,20.39476204,17.78093719,18.7970295,18.64950562,14.35643578,27.84851456,14,12.57750034,9.922310829,31.55952454,12.25,19.75,42.90768433,33.8707428,38.3053894,15.4281435,21.75149727,19.39620781,24.25,19.75698662,51.24201584,25.13073921,21.75,32.5,77.43962097,22.5,17.31111145,17,-1.75,43.06534576,23
20.25,20.25,19.75,20.21930695,23,164,17.02295494,18.96906281,28.5,99.59658051,26.5,110.7194366,179.25,55.58800125,24.5,27.52178192,23.5,27.72485161,20.75,20.75,21.48861313,24.97305298,23.11587715,21,17.75,19,19.35229492,14.28942108,28.17234421,14,12.5,10,31.31062126,12.45816708,19.75,42.38323212,33.73893356,37.84122849,15.1833334,21.75201607,18.94747543,23.84008026,19.50707054,51.00202179,24.55040359,22.25,32.11188126,77.59261322,22.65505028,17.37376213,17.04940033,-1.75,43,22.81212425
20.25,20.25,20,19.52899933,23,164.25,17.23838425,19.38709641,28.7964077,100.4440613,26.5,111.6866226,179.25,57.58132553,24.5,27.52054024,24.41666603,27.47709084,21.5,21.5,20.52988052,25.16010094,22.5,20.67137146,18,19.05101013,18.89979744,13.67741966,28.41214943,14,12.5,9.75,31.55784798,12.25,19.75,42.96157837,33.74455261,38.08695602,15.25,21.37673187,19.1955452,24.32772255,20.48962402,51.49110794,24.70602798,22.17943573,32,77.12772369,22.4049511,17.6881237,17.06818199,-1.75,43,22.8133812
20.25,20.25,19.75,20.41060638,23.25,164.25,17.01485062,19.94082832,28.3377018,101.4433899,26.34550095,112.6835327,179.5160675,59.33267212,24.5,27,24.58097076,27.69758034,20.59127045,20.59127045,20.76010132,25.43019867,22.28074646,20.78712845,16.97055817,18.34970284,18.5,13.78415871,29.14554405,14,12.57634735,10,31.04109001,12.25,20,43.13622665,33.63326645,36.94561005,15.43099976,21.75149727,19.05289459,23.75,19.50848389,51.25498962,24.56686592,21.67885399,32.09545517,77.12674713,22.15438271,17.30947495,16.75,-1.972836971,43.05879593,22.93551636
20.25,20.25,20.260849,20,23,164.4287109,17.98702621,19.47055817,28.25,102.4401398,26.5,113.4679337,179.75,61.16500092,24.5,27.9594059,23.91831589,27.9727726,21.08433151,21.08433151,20.76287079,24.56836319,22.46782112,20.46115494,17.5,18.70059967,18.67465019,13.8572855,28,13.75,12.67399979,9.920659065,31.21050072,12.03999996,19.75,42.95059967,33.49748611,37.35303116,14.81363678,21.6222229,19.16244888,24.32762146,19.49139595,51.75,24.86391068,21.92828751,32.55928802,76.52424622,22.02935219,17.62055397,17.13772392,-2,42.80838394,22.75
20.25,20.25,20.02544975,19.5,23,164.5,17.5,19.30353546,28.61526871,103.1904755,26.65247536,114.4336014,179.75,63.07530212,24.5,26.55850029,24.25,27.41384506,20.91464615,20.91464615,20.76145363,23.91129112,22.46763039,20.39314461,18.028162,18.65151596,18.82610893,13.65151501,28.5171032,14,12.5,9.82984066,31.5,12,19.75,43.38922119,33.8712883,37.55286407,15,22,19.44405937,23.82475281,19.75,51.25444794,24.25,22.31905174,32.09580994,76.47525024,22.34356499,17.62924194,17,-2,42.93484879,23
20,20,19.75907326,19.71875,23.05643654,164.8394928,17.73415756,19.52821732,28.45766068,104.3453827,26.59700012,115.2152786,179.5145569,64.74504852,24.57213402,28.4824295,24.08014107,27.5,21.42455673,21.42455673,20.96522141,24.57277298,22.14868927,20.82460403,17.72205544,18.90148544,18.92212296,13.89059448,28.57043648,14,12.5,9.75,31.4464283,12.25,19.91250038,42.57285309,33.87049866,38.19710541,15.43400002,21.62724495,19.30439186,23.5089817,19.5199604,51.74701309,24.81836319,21.569664,32.71818161,76.47454834,22.34431076,17.19153214,16.82128716,-2,42.87400818,22.81597137
20.25,20.25,20.25,19.71676636,23,165,17.27799988,19.33383179,29,105.0935593,26.75,116.2164307,180,66.49449921,24.5,28,24.75,27.35968399,21.25,21.25,21.25,24.17864227,21.96942711,20.10678673,17.94858932,18.40119743,18.98053932,13.60828304,28.5,14,12.5,9.75,31.25,12.25,20,42.25,33.49848938,37.84878922,14.310606,21.5,19.38911247,23.75,19.73989868,51.25,25,22.35956192,31.84405899,75.76872253,22.40808105,17.5,17.03934288,-1.75,43.12524796,22.93486977
20,20,19.5398407,19.62774467,23,165,17.25,19.72429466,28.29341316,105.9375,27,116.9652939,180,67.98945618,24.31991959,27.48196411,25,27.75,21.33686829,21.33686829,21,24.83686829,23.12649345,19.89163399,17.30346489,18.44393921,18.25,13.92036247,28.5,14,12.5,9.75,31.55120468,12.25,19.75,42.96456909,34,37.69861603,14.71831703,21.5,19.635149,24.23363113,20,52,24.82114601,22.203722,32,76.81980133,22.75,17.44061852,16.60757637,-2,42.81010056,22.75
20,20,20.47983932,20.18434334,23,164.8381805,17.51778603,19.69674492,28.33181763,106.5938721,27.5,117.9638596,179.75,69.49059296,24.57079124,27.5,24.84343529,27.53225899,21.16188049,21.16188049,21.03947449,24.66287041,22.0564518,21,17.77689171,18.34703064,19.34226227,13.97178173,28.31746101,14.22654724,12.5,9.75,31.75,12.25,19.8363266,42.35478973,33.875,37.20558929,15.6239996,21.5,19.30588913,23.92564964,19.72704506,51.25,24.31986046,22.13636398,32.25,76.31935883,21.86926079,17.86414146,16.85445595,-1.774144888,42.81768799,23
19.94438934,19.94438934,20.01334,19.53472137,23,165.1639862,17.5,19.22310829,28.58382607,107.3422394,27.90010071,118.9300003,180,70.74047852,24.5,27.71527863,24.25,27.8915844,20.76197624,20.76197624,20.28168297,24.83782387,22.94158363,21.20858192,17.79838753,18.20808411,18.40568924,14.03043938,28.93136215,13.77295399,12.5,9.75,31.44839668,12.25,19.83582878,42.38772583,34.12650681,36.69393921,14.39393902,21.48891068,18.88585854,23.98333359,20.23835945,51.25,24.5,21.93127441,32.22227859,76.41161346,22.5,18.05780602,17.42864227,-1.75,42.81700134,23
20,20,20.23854637,19.28343391,23,165,17.98383904,19,28.29191589,108.1851501,28.14950562,119.6777115,180,72.2354126,24.5,27.93386841,24.42081642,27.89071846,20.92676735,20.92676735,21.23602867,24.75,22.08814812,21.19040489,18.94871712,17.69153214,18.40757561,13.63838387,28.34205246,14,12.5,9.75,31.14929771,12.46307373,19.91467094,41.9659996,34.12326813,37.45009995,14.93972301,21.88142204,19,24.04861069,19.26435661,51.25199127,23.64455414,21.73535347,32.3428154,76.25,22.5,17.42365265,17.60483932,-1.774549127,42.30858612,23
20,20,20,19.5,22.80940628,165.25,17.03762436,19.02524757,28.75,109.1847382,28.5,120.4623795,180.25,73.4871521,24.43069267,27.29367447,24.25,26.89264107,21.33992004,21.33992004,20.52923393,24.5945549,22.72328568,20.861166,18.19920349,18.30891037,18.3392849,13.86210346,28.75,14,12.5,9.75,31.6009903,12.2135725,19.75,42.21656799,34.24700165,37.6996994,14.75,21.36976051,19,23.58932114,19.72405243,51.74595261,24.75,22,32.06818008,75.58899689,22.88473129,17.5,16.8242569,-1.773092389,43,23
19.80410767,19.80410767,20.25,19,23,165.3350067,17.51696587,19.47460175,28.5811882,109.9314499,29.29778671,121.4639282,180.0128937,74.73596954,24.5,27.76633644,24.25,27.89299774,21.16117859,21.16117859,21.44801903,24.82734489,22.44477272,20.97055817,17.52313805,18.25,18.48802376,13.5,28.68436813,14,12.5,9.75,31.10070229,12.25,19.83449936,42.34899902,34.12801361,37.20211792,15.16801643,21.76363564,18.88306427,23.40941238,19.2631321,50.50495148,24.46666718,21.95169258,31.84108925,75.91345978,22.48333359,17.44356346,16.71856308,-1.975742579,42.67850113,23
