1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1.28509903,1.28509903,1.120104671,1.190631747,1.1848434209999998,4.152611256,4.2754879,1.185943961,1.0970608,4.057091713,1.1436939240000001,4.113362312,4.01565218,1.3563238380000002,1.189232707,1.301609993,4.2635703089999994,2.044375181,1.870382905,1.870382905,2.09313488,4.076910973,4.0485033989999994,4.043114662,2.0080621240000003,2.049198866,2.05029583,2.126724243,1.327002883,1.167989016,1.183952332,4.493567467,1.294176817,1.0323145390000001,1.2445583340000002,4.073748589,1.299968958,,1.0378388170000001,4.384488106,4.117825508,1.030089617,1.060512066,1.077650785,1.025975943,1.0854701999999998,3.886602402,4.074072361,3.790044785,,4.078257084,1.046697617,1.0580452679999999,1.01547277,3.6308760639999997,1.152832866
1.301817775,1.301817775,1.11955595,1.190333366,1.1848434209999998,4.146878719,4.257579327,1.1864926820000001,1.099707603,4.063794136,1.1436939240000001,4.120056152,4.012518883,1.339179397,1.188385606,1.301061511,4.187430859,2.044818401,1.891488791,1.891488791,2.086803198,4.080982685,4.0482225419999995,4.042566299,2.014977455,2.0497472290000003,2.051059246,2.125609636,1.325980544,1.168221593,1.181385398,4.486704826,1.294176817,1.03540802,1.245133042,4.096228123,1.297744155,,1.076957822,4.389904499,4.108624458,1.061218023,1.06106019,1.0693972109999998,1.0283133979999999,1.084487796,3.8922595980000003,4.07330513,3.8055996889999997,,4.096963882,1.046478271,1.059484243,1.017573476,3.651540756,1.147350907
1.30585146,1.30585146,1.120016932,1.190333366,1.18697226,4.148424148999999,4.260076523,1.18583858,1.100804925,4.052465439,1.1436939240000001,4.117032051,4.011991978,1.29089725,1.189232707,1.30051744,4.199045658,2.041189432,1.9117915630000002,1.9117915630000002,2.077720165,4.079025745,4.046546459,4.045752525,2.017053127,2.048650265,2.0505108830000003,2.12543869,1.325432062,1.167589784,1.181407332,4.481320858,1.2925972940000001,1.031766057,1.2409995790000001,4.097886562,1.297257185,,1.087548852,4.401964663999999,4.102243423,1.075431585,1.06120491,1.065301061,1.043031216,1.087662935,3.8859708310000003,4.073122025,3.8047087189999997,,4.0833959580000005,1.0514851809999999,1.059895277,1.017301559,3.64996624,1.1491051909999999
1.307852983,1.307852983,1.119643688,1.190333366,1.185940742,4.147980213,4.252092838,1.186049342,1.102450967,4.062595844,1.143540263,4.116553307,4.005912304,1.199947834,1.187586784,1.2999733690000002,4.19890976,2.042075872,1.9241347309999999,1.9241347309999999,2.088079929,4.079582691000001,4.0332331660000005,4.047345161,2.017268181,2.0474393369999997,2.05029583,2.1214282509999998,1.325432062,1.165944338,1.17919147,4.464133263,1.290490985,1.035487056,1.242390633,4.086978436,1.297836304,,1.10656023,4.314670563,4.111189842,1.076957822,1.060367346,1.061608434,1.077795506,1.084145665,3.896004915,4.07743454,4.06592226,,4.08682251,1.050754309,1.059963822,1.016020894,3.6511242389999996,1.145267725
1.3104997870000001,1.3104997870000001,1.119643688,1.190034866,1.185874939,4.143538475,4.261297226,1.579918027,1.103214741,4.070466042,1.1436939240000001,4.118313313,4.0095429419999995,1.117130041,1.1890308859999998,1.300513029,4.131932259,2.037139416,1.94991374,1.94991374,2.091555119,4.0767569539999995,4.044870377,4.042461395,2.019913912,2.0474393369999997,2.05029583,2.1234333519999997,1.324493051,1.164698124,1.178642988,4.462114811,1.289854765,1.030629635,1.238538027,4.096306801,1.298810601,,1.1083495620000001,4.316643715,4.094147682,1.077506065,1.06106019,1.060512066,1.104253411,1.091903687,3.8944303989999995,4.074510574,4.506875038,,4.088878155,1.049182773,1.059826732,1.015016675,3.670951366,1.1432943340000001
1.314630032,1.314630032,1.120104671,1.189784646,1.185940742,4.150175095,4.260002136000001,2.866876125,1.103644848,4.071185589,1.1436939240000001,4.120521069,4.00083828,1.238998413,1.188982487,1.2999733690000002,4.152924538,2.036696434,1.968562245,1.968562245,2.09636879,4.081851482,4.04031992,4.053299427,2.019795418,2.045359373,2.0497472290000003,2.119422913,1.324493051,1.164614797,1.178094387,4.482610703,1.28757298,1.0349385740000001,1.239086509,4.103994846,1.297195673,,1.110656261,4.3118638989999996,4.075206757,1.077506065,1.060656786,1.061463714,1.1125903129999999,1.086369157,3.875493765,4.075826645,4.734306335,,4.094565392,1.051448584,1.059415698,1.016113043,3.667368412,1.145377398
1.3114346270000001,1.3114346270000001,1.120104671,1.188937545,1.184777617,4.148472309,4.3572559360000005,4.331279755,1.102428913,4.082483768,1.1436939240000001,4.116751194,4.0036563869999995,1.799004674,1.187288284,1.299968958,4.13978672,2.034397125,1.97706604,1.97706604,2.096338034,4.080355644,4.038599968,4.041965485,2.018816948,2.04348588,2.0497472290000003,2.119765043,1.324102521,1.1657117609999998,1.178269982,4.491285324,1.283975005,1.031647563,1.236330986,4.109988689,1.296585798,,1.083474755,4.298005104,4.078566551000001,1.077466607,1.060367346,1.059963822,1.1139761209999999,1.0857288840000001,3.87719965,4.078166008,4.719231129,,4.087918758,1.0516679290000002,1.059826732,1.0186698440000002,3.664061546,1.14230752
1.314695954,1.314695954,1.120104671,1.187541604,1.1848434209999998,4.150723934,4.368255615,4.648239136,1.101880312,4.072116375,1.1436939240000001,4.109420776,4.001831055,2.70861721,1.187288284,1.298871994,4.135372639,2.0263583659999997,1.985288978,1.985288978,2.098562717,4.079262733,4.038793087,4.047424316,2.020462513,2.042296648,2.0497472290000003,2.1144688130000002,1.324102521,1.166027665,1.178094387,4.650615692,1.283426523,1.0349385740000001,1.235795617,4.10890007,1.293448448,,1.068848968,4.22143364,4.0910339360000005,1.078093648,1.060656786,1.059560418,1.113945484,1.076668382,3.879453897,4.076375008,4.693192005,,4.082642555,1.0474650859999999,1.058936,1.017849684,3.669152975,1.139785767
1.316987157,1.316987157,1.11435473,1.187041283,1.18429482,4.145184517,4.44753027,4.602129936,1.101331592,4.07382822,1.1436939240000001,4.1150741580000005,3.9880394939999997,3.759985685,1.1884338859999999,1.298323393,4.136171341,2.030114412,2.0006511209999998,2.0006511209999998,2.10474515,4.080438614,4.039460182,4.040973663,2.020677567,2.04151988,2.0497472290000003,2.115754604,1.324102521,1.1657950879999999,1.1782919170000001,4.889993668,1.2841285470000001,1.030590057,1.234150171,4.077614307,1.2954888340000001,,1.065994024,4.222354889,4.098989487,1.080246925,1.060108542,1.060367346,1.085842967,1.061174273,3.8801686760000003,4.074327946,4.672635078,,4.085177898,1.0525815490000001,1.059826732,1.01547277,3.662566185,1.141540051
1.3114346270000001,1.3114346270000001,1.18886292,1.185943961,1.18429482,4.14119482,4.443268299,4.556569099,1.099352002,4.059764862,1.143298984,4.1328153610000005,3.996945381,4.571002007,1.186239243,1.297226429,4.132853985,2.0244188309999998,2.00750494,2.00750494,2.098531961,4.080355644,4.0403943060000005,4.039876938,2.019032001,2.0366756919999998,2.0497472290000003,2.1117265219999997,1.323554039,1.163517833,1.178094387,5.021609783,1.283667803,1.0359565020000001,1.233614802,4.0892076489999996,1.292777181,,1.065445781,4.224306107,4.106488705,1.077506065,1.059963822,1.059963822,1.078861117,1.052661896,3.8815546039999997,4.073195457,4.649747849,,4.091002464,1.0495847459999998,1.058456421,1.015108705,3.665688753,1.143074989
