1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
19.94438934,19.94438934,20.01334,19.53472137,23.0,165.16398619999998,17.5,19.22310829,28.58382607,107.34223940000001,27.90010071,118.9300003,180.0,70.74047852,24.5,27.71527863,24.25,27.8915844,20.76197624,20.76197624,20.28168297,24.83782387,22.94158363,21.20858192,17.79838753,18.20808411,18.40568924,14.03043938,28.93136215,13.77295399,12.5,9.75,31.44839668,12.25,19.83582878,42.38772583,34.12650681,,36.69393921,14.39393902,21.48891068,18.88585854,23.98333359,20.23835945,51.25,24.5,21.93127441,32.22227859,76.41161346,,22.5,18.05780602,17.42864227,-1.75,42.81700134,23.0
20.0,20.0,20.23854637,19.28343391,23.0,165.0,17.98383904,19.0,28.29191589,108.18515009999999,28.14950562,119.6777115,180.0,72.23541259999999,24.5,27.93386841,24.42081642,27.89071846,20.92676735,20.92676735,21.23602867,24.75,22.08814812,21.19040489,18.94871712,17.69153214,18.40757561,13.63838387,28.34205246,14.0,12.5,9.75,31.14929771,12.46307373,19.91467094,41.9659996,34.12326813,,37.45009995,14.93972301,21.88142204,19.0,24.04861069,19.26435661,51.25199127,23.64455414,21.73535347,32.3428154,76.25,,22.5,17.42365265,17.60483932,-1.7745491269999998,42.30858612,23.0
20.0,20.0,20.0,19.5,22.80940628,165.25,17.03762436,19.02524757,28.75,109.1847382,28.5,120.4623795,180.25,73.48715209999999,24.43069267,27.29367447,24.25,26.89264107,21.33992004,21.33992004,20.52923393,24.5945549,22.72328568,20.861166,18.19920349,18.30891037,18.3392849,13.86210346,28.75,14.0,12.5,9.75,31.6009903,12.2135725,19.75,42.21656799,34.24700165,,37.6996994,14.75,21.36976051,19.0,23.58932114,19.72405243,51.74595261,24.75,22.0,32.06818008,75.58899689,,22.88473129,17.5,16.824256899999998,-1.773092389,43.0,23.0
19.80410767,19.80410767,20.25,19.0,23.0,165.33500669999998,17.51696587,19.47460175,28.5811882,109.9314499,29.29778671,121.46392820000001,180.01289369999998,74.73596954,24.5,27.76633644,24.25,27.89299774,21.16117859,21.16117859,21.44801903,24.82734489,22.44477272,20.97055817,17.52313805,18.25,18.48802376,13.5,28.68436813,14.0,12.5,9.75,31.10070229,12.25,19.83449936,42.34899902,34.12801361,,37.20211792,15.16801643,21.76363564,18.88306427,23.40941238,19.263132100000004,50.50495148,24.46666718,21.95169258,31.84108925,75.91345978,,22.48333359,17.44356346,16.71856308,-1.975742579,42.67850113,23.0
20.0,20.0,19.98752403,19.60478973,23.0,165.5,17.67929268,19.27268219,28.79083633,110.52381129999999,30.99257469,121.96234890000001,180.0120239,75.98088837,24.5,27.01502991,24.5,27.71556854,21.33989906,21.33989906,21.03093719,24.41801643,22.5557766,20.61139107,17.97579002,18.40606117,18.33906937,13.61262608,28.81287766,14.0,12.5,9.75,31.45440865,12.25,19.75,42.87974167,34.1217804,,38.20158005,14.75,21.75,18.69009972,24.25,19.5,50.99700546,24.0,22.31501961,32.40868378,76.0,,22.23267365,17.5,17.37878799,-1.75,42.94292831,23.0
20.0,20.0,20.73689461,19.78542519,23.0,165.58517460000002,17.25,19.25,28.5,111.43236540000001,34.04299927,122.71089170000002,180.01004030000001,77.40544891,24.6821785,27.23647308,24.5,27.92338753,20.75,20.75,20.53232384,24.75395966,22.87399101,20.97475243,18.15419197,18.65594101,18.83184433,14.36359119,28.25,14.0,12.5,9.915499687,31.29504967,12.25,19.75,42.43600082,33.87799835,,37.20119476,14.528499599999998,22.0,19.38323402,23.75,20.17778969,50.74647141,24.5,22.06534576,32.07186127,76.08750153,,22.58982086,17.80443573,17.0,-1.75,42.69219208,23.0
19.94739532,19.94739532,20.25,19.46230125,23.0,165.75,17.055389399999996,18.5478096,28.53903198,112.1790771,37.92907333,123.46242520000001,180.25,78.40499878,24.5,27.02970314,24.42376328,27.78853798,20.59000015,20.59000015,20.75,24.16966057,22.92128754,20.69361305,17.68511009,17.96613503,18.41167641,14.0,28.37650681,14.0,12.5,9.75,31.60220528,12.25,19.75,42.31287384,34.3704834,,37.04554749,14.97419071,21.76666641,18.61919212,24.06616211,19.98535347,51.25643539,24.5,22.38147354,31.91039658,76.16464996,,22.82591057,17.304842,16.29740524,-1.678345442,42.82600021,23.0
19.75,19.75,20.01397133,19.5,23.0,165.8336639,17.23084641,18.77116966,29.17131424,112.92956540000002,41.82326889,124.21126559999999,180.25,79.47635651,24.75,27.01352692,24.42365265,28.0,21.0914135,21.0914135,21.23303413,24.41868782,22.75,20.86290359,17.75,18.34274101,18.66818237,14.0,28.34506989,13.76949978,12.43050003,9.664500237,32.54317093,12.25,19.66749954,42.56399918,33.61088943,,37.14109039,15.0,22.13412285,18.12277222,24.59306908,19.26732635,51.504489899999996,24.34950447,22.18686867,32.41017914,76.25,,22.32475281,17.69472122,16.75,-1.54686904,42.61111069,23.0
19.75,19.75,20.23538399,19.11060524,23.0,166.0,17.47821808,19.5,28.86038399,113.42935940000001,44.98749924,124.5,180.4914551,80.72871399,24.88267326,27.5,24.22334099,28.14545441,21.21442604,21.21442604,20.96471786,24.41683197,22.47676849,21.15760803,17.54581642,18.09257507,18.83415794,13.8445549,28.34554482,13.76896191,12.5,9.75,34.91831589,12.25,19.83200073,42.84780502,33.35250092,,37.23655319,14.44510937,21.36700058,18.309879300000002,23.81599998,20.0,51.24494934,24.85229492,22.06386185,32.32424164,76.32800293,,22.5,17.64415359,16.42326736,-1.4153926369999998,43.05643463,23.0
19.75,19.75,20.51683235,19.5,23.0,166.25,17.92016029,19.27195549,29.46279716,114.33802800000001,47.83349991,125.25,180.2599182,82.15200043,25.25,27.473266600000002,24.14950562,27.64595604,21.47550011,21.47550011,21.02025604,25.08333397,22.77470398,20.112773899999997,18.1493969,18.1568718,18.91766548,13.59281445,28.65512085,13.76850033,12.5,9.75,38.06850052,12.25,19.75,42.56999969,34.0,,37.57056427,14.5,21.63484764,18.68901253,23.75,19.28232384,51.25,24.5,22.19272995,32.66188049,75.91649628,,22.83618927,17.55346489,16.67415237,-1.283916354,43.08050156,23.0
